Symbol,Company,Sector,Industry,avg. ROI (%) - Max,avg. ROI (%) - 20 Years,avg. ROI (%) - 10 Years,avg. ROI (%) - 5 Years,avg. ROI (%) - 1 Year,avg. ROI (%) - 6 Months,R^2 - Max,R^2 - 20 Years,R^2 - 10 Years,R^2 - 5 Years,R^2 - 1 Year,R^2 - 6 Months,First Date,Last Date
NTAP,NetApp,Information Technology,Internet Software & Services,1.747097964147204,2.8514472228482024,4.59641739517227,20.59011631066847,-26.484590413871413,-13.740629840187013,0.03989618438907583,0.08762089390708472,0.18331364586746934,0.5496296042869842,0.510808588641737,0.08938229939383557,1998-01-02,2019-07-18
NFLX,Netflix Inc.,Communication Services,Movies & Entertainment,22.283944185324465,22.283944185324465,11.580372801124007,4.297477043870002,10.56448504852816,10.375289886339555,0.7305869458355518,0.7305869458355518,0.2176158544978899,0.010293964982977523,0.07355129504308422,0.15436751149071282,2002-05-23,2019-07-18
NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,-0.4052463787511229,0.8815989509352917,8.79856936180241,-15.646843212235728,-40.58641296326331,-48.601157045311595,0.003951136246728715,0.017535549261450845,0.3148453172152531,0.4283235711563777,0.6781690617637899,0.561164364120831,1998-01-02,2019-07-18
NEM,Newmont Goldcorp,Materials,Gold,1.771310153724004,1.163439749660844,-6.197182591568106,13.484456372210762,9.05355438601636,21.088237880932393,0.08341023785290913,0.03298647017808276,0.26639622358758996,0.46768553443863525,0.1220075943267991,0.14250338882156044,1998-01-02,2019-07-18
NWSA,News Corp. Class A,Communication Services,Publishing,-4.291749424218738,-4.291749424218738,-4.291749424218738,-2.769389392629573,-11.11891285812706,-1.0981866921424,0.317538803414004,0.317538803414004,0.317538803414004,0.10976416146127221,0.24960285067012558,0.0011006289099846356,2013-06-19,2019-07-18
NWS,News Corp. Class B,Communication Services,Publishing,-3.6037580832575244,-3.6037580832575244,-3.6037580832575244,-1.962051799719522,-11.71757177942714,2.7381700012169885,0.2772319957811039,0.2772319957811039,0.2772319957811039,0.06850577474967856,0.26946480752727797,0.005973177716270595,2013-06-19,2019-07-18
NEE,NextEra Energy,Utilities,Multi-Utilities,4.944787897228409,5.778163705951456,15.553891127041265,16.60069123718364,24.3845581472506,39.29153818295828,0.5627525340386357,0.6217903399437832,0.9761275316431202,0.949597015620409,0.8600641897728771,0.8970025983854485,1998-01-02,2019-07-18
NLSN,Nielsen Holdings,Industrials,Research & Consulting Services,0.9404470981943636,0.9404470981943636,0.9404470981943636,-13.504375354903486,-10.934973730567366,-29.83765969708918,0.008981610273392502,0.008981610273392502,0.008981610273392502,0.687483578152721,0.2255016488797236,0.6403625505166899,2011-01-27,2019-07-18
NKE,Nike,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2.4380134450631807,2.1764616606775977,-1.3594689888474676,-5.350647308790368,11.394903084547403,4.66246564314019,0.2677144783136195,0.1972295379796073,0.028327661359935363,0.08793452819403136,0.25453759232319406,0.04787796215709128,1998-01-02,2019-07-18
NI,NiSource Inc.,Utilities,Multi-Utilities,0.6849116879498629,1.5235414900892863,4.727233236125539,-5.434302926203715,12.730696212169557,21.755611982377545,0.022460860410642772,0.09805424358334303,0.20760420179274652,0.09997335062840075,0.5403083549789096,0.7464547437636482,1998-01-02,2019-07-18
NBL,Noble Energy Inc,Energy,Oil & Gas Exploration & Production,1.0182726386036123,0.2458443523982723,-13.657512545124595,-14.792575361470927,-32.57866908902971,-11.07840095076239,0.021750458039969223,0.0011285183422780065,0.7462501382123736,0.6801071747881567,0.5043752485756089,0.04216076960906756,1998-01-02,2019-07-18
JWN,Nordstrom,Consumer Discretionary,Department Stores,4.099405940713674,5.363554154501871,2.2332558585794526,-10.684449282869856,-49.90081001015272,-62.98506458229558,0.32944522785717456,0.4661321302555893,0.07112017012106209,0.48372435402077185,0.8042910701873474,0.8681036679860266,1998-01-02,2019-07-18
NSC,Norfolk Southern Corp.,Industrials,Railroads,10.62751550098855,12.120567138522897,12.499211114331988,17.192992360983506,22.148307488991993,46.154068975943005,0.8577637250574658,0.9183034076741394,0.8591135860804316,0.6693055920519922,0.42104643236484407,0.7103749675849298,1998-01-02,2019-07-18
NTRS,Northern Trust Corp.,Financials,Asset Management & Custody Banks,1.2688615400263004,2.1959042591183753,9.079271819250835,10.335803698327183,-17.10842644760332,-3.7863126319549467,0.07836683027572511,0.20210898903232,0.7751256887580489,0.6702590124979233,0.4354873815233631,0.023867795627485977,1998-01-02,2019-07-18
NOC,Northrop Grumman,Industrials,Aerospace & Defense,5.509940922859058,6.556698789659432,24.42321416580424,20.385790937506766,2.8290232849999875,46.8818349167321,0.36238888782500095,0.41678116733497184,0.9420531428989436,0.8636203198566911,0.01058069446768728,0.7375201161454431,1998-01-02,2019-07-18
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",9.617907653175205,9.617907653175205,9.617907653175205,4.148167669637592,8.756352321261751,3.092472704218552,0.545067450810939,0.545067450810939,0.545067450810939,0.13925361948699722,0.0845044500254497,0.006351057224706302,2013-01-18,2019-07-18
NUE,Nucor Corp.,Materials,Steel,0.2618093303965008,0.18780117686638675,4.4733353801710285,6.927476343971817,-17.55264129970654,-27.237905696673437,0.005976796178572497,0.0025480422810817416,0.5505408326352452,0.40713882475156327,0.5688573361070053,0.5913228397292537,1998-01-02,2019-07-18
NVDA,Nvidia Corporation,Information Technology,Semiconductors,4.22523009602791,4.2047355718698665,38.3704106663733,86.45161546156342,-44.360886254280096,2.7619475268158222,0.0765073100770407,0.07124599380499197,0.7671024260147662,0.8667775665532176,0.50332039064651,0.0017259253677538444,1999-01-22,2019-07-18
ORLY,O'Reilly Automotive,Consumer Discretionary,Specialty Stores,13.844934363999272,15.998388747586457,26.50806381350246,12.76697115583978,24.081655814165547,14.078526150045745,0.7737085793844642,0.8384328866789504,0.9356752212921988,0.5774308567773908,0.7188194088146578,0.18092490287003704,1998-01-02,2019-07-18
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,6.868708699226844,6.252389259245472,-3.3422094316686635,-5.103747300277439,-39.488686554600505,-54.61254914323407,0.6045590481830443,0.5268613648695712,0.37460319227306793,0.3006738415407364,0.8493770101359459,0.8153181069655309,1998-01-02,2019-07-18
OMC,Omnicom Group,Communication Services,Advertising,-0.25380106784564926,-0.7402176369797009,8.921857929908118,0.39566855086659025,19.49101134916451,24.323894662437894,0.0024150819870624174,0.017439374680631836,0.7859369788744789,0.0064272843328680995,0.7526424553471364,0.5887333397741605,1998-01-02,2019-07-18
OKE,ONEOK,Energy,Oil & Gas Storage & Transportation,4.503313031780043,5.310423943200027,0.9474509249917107,10.979172305934792,2.522420069103526,9.656511571561532,0.44189124323135,0.49755231947611944,0.01032689222250538,0.2800913294496391,0.012696497906577897,0.14860440379401163,1998-01-02,2019-07-18
ORCL,Oracle Corp.,Information Technology,Application Software,4.1476831989291085,5.467740318311298,8.23862635670789,6.52043868996679,19.527891628393057,28.79912106190754,0.21590053869772807,0.3036142981827181,0.8685935433450441,0.5919605586007874,0.6013657669241241,0.6172050361662116,1998-01-02,2019-07-18
PCAR,PACCAR Inc.,Industrials,Construction Machinery & Heavy Trucks,0.6577976913806127,0.6033441217424551,6.019827070943506,2.973580735353676,11.86804658576197,19.952384989702487,0.02532347058654183,0.017721270751883567,0.6470394454029291,0.15469512391660822,0.18228424982001523,0.5334964634463122,1998-01-02,2019-07-18
PKG,Packaging Corporation of America,Materials,Paper Packaging,11.587988220317946,11.587988220317946,21.015940775694887,13.00342211658223,-12.551130196992567,-0.6747152540191759,0.8239064479071596,0.8239064479071596,0.9042263949708649,0.5493599151837509,0.20808462628113533,0.0008761193849572413,2000-01-28,2019-07-18
PH,Parker-Hannifin,Industrials,Industrial Machinery,7.287388954148311,7.471359842952152,12.108683542041309,12.511783149960953,-0.18607692565822953,-2.554068191787462,0.8049749879708272,0.787714422859088,0.8693093154165366,0.6501780283781375,7.088125617848995e-05,0.0058421913201490705,1998-01-02,2019-07-18
PAYX,Paychex Inc.,Information Technology,Internet Software & Services,2.005512260602771,2.8546077259092195,11.91343643371987,12.57402653804547,28.265031207027434,51.857555968899675,0.18470364291061425,0.3117781594873348,0.9450721110418884,0.8998420195541788,0.5824830843073314,0.8400267504918918,1998-01-02,2019-07-18
PYPL,PayPal,Information Technology,Data Processing & Outsourced Services,40.442630792512915,40.442630792512915,40.442630792512915,40.442630792512915,44.80775820830867,78.66379685875164,0.9343188267895788,0.9343188267895788,0.9343188267895788,0.9343188267895788,0.7418805938652611,0.939841722794068,2015-07-20,2019-07-18
PNR,Pentair plc,Industrials,Industrial Machinery,2.4834989454658007,2.947060749614594,5.438328331164555,-7.962785207761347,-14.659609273917063,-31.899057071822234,0.27808379793818316,0.31820576479938933,0.280989543982315,0.35409039536670445,0.4326428896571304,0.5696631862326887,1998-01-02,2019-07-18
PBCT,People's United Financial,Financials,Thrifts & Mortgage Finance,-3.750239953337098,-3.640036995919882,3.2775032508399082,3.941465305593961,-7.368716257642882,-8.529156796611382,0.42532449368173714,0.364468341743144,0.44426986668005575,0.3536534101054727,0.11488696440576118,0.15451127700134804,1998-01-02,2019-07-18
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,5.6904374894166,5.7564453357025425,8.245510409620938,5.583502038704302,20.105074696376214,54.17665415911961,0.9161554858086617,0.9055135596599815,0.941075696923607,0.7380364094291154,0.6212353256995964,0.9530816434476317,1998-01-02,2019-07-18
PKI,PerkinElmer,Health Care,Health Care Equipment,4.540131707833095,5.386708633412796,17.633597807215338,17.999099297731735,12.311035885552336,5.801790314105859,0.21573699884500386,0.2434383039357647,0.9556933702732073,0.9043701952703805,0.20826390702297395,0.034821343355402656,1998-01-02,2019-07-18
PRGO,Perrigo,Health Care,Pharmaceuticals,15.952252355356444,16.557016729433016,1.9003906641765766,-23.547168214769243,-45.54267235435443,0.9777422754487342,0.808142731709015,0.7901623368244686,0.015531424817914363,0.8398271333385409,0.6797281309034555,0.000746948485345955,1998-01-02,2019-07-18
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,-2.6074179079744075,-0.3027488692498803,10.23410557808444,6.6319647582038455,1.0918314389256167,5.118260686943654,0.13507361927965567,0.003436846438440222,0.8926973002727205,0.6644889240480343,0.007083638785355895,0.07379625725760253,1998-01-02,2019-07-18
PM,Philip Morris International,Consumer Staples,Tobacco,7.536792479744769,7.536792479744769,6.133384094371341,0.6887593656326851,-1.2769598594918663,-2.0829887569223215,0.6473565449815075,0.6473565449815075,0.5302358491760096,0.005838442658894993,0.002590714408816197,0.00259667001566799,2008-03-17,2019-07-18
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,11.242242200011109,11.242242200011109,11.242242200011109,6.5709918077134555,-24.748767654728542,-12.837609508863402,0.6695185321940023,0.6695185321940023,0.6695185321940023,0.4780945204455877,0.5420970180992841,0.11590629995091584,2012-04-12,2019-07-18
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,3.7912920466675493,4.436507635783005,10.544476229418297,9.9916101734558,25.077694900810066,17.958438990844993,0.5600096584068592,0.621620776703644,0.9513969500834919,0.7883835617795009,0.8467977642013511,0.5245424981545872,1998-01-02,2019-07-18
PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,15.203291394366424,15.610485903614247,12.720179164676427,0.41773395938931035,-18.958746199052424,12.103216494773816,0.8679617120171128,0.8691956810956794,0.5890152172513254,0.0016657252529690414,0.34795615476421027,0.07198118727403169,1998-01-02,2019-07-18
PNC,PNC Financial Services,Financials,Regional Banks,4.056846439858486,4.522180869171533,12.144426640996997,13.171146397049727,-5.908861753854222,29.17627075998821,0.534202841534989,0.5507535131331274,0.8983724158644191,0.7129996505677523,0.07371026851650975,0.7166149979633959,1998-01-02,2019-07-18
PPG,PPG Industries,Materials,Specialty Chemicals,5.29098286085441,5.995061410124047,4.794851671991385,-10.627616704178022,8.600922932276212,20.56715519795671,0.5589613653258747,0.5903923868761373,0.1425865371705055,0.3294056709513521,0.21157212631781028,0.4679280459692437,1998-01-02,2019-07-18
PPL,PPL Corp.,Utilities,Electric Utilities,-0.12570250883985334,-0.8541925280603935,2.1523773670672153,-2.743490823944228,6.977101758743731,-4.739435857785413,0.001186541792886464,0.05118643629523412,0.28793154189938797,0.16133677856872697,0.278879581721723,0.08775517419573997,1998-01-02,2019-07-18
PFG,Principal Financial Group,Financials,Life & Health Insurance,2.9873370721671177,2.9873370721671177,10.871422035631294,3.689747812825317,2.6998365176474914,43.424363057853355,0.15710570659910306,0.15710570659910306,0.7633945968611701,0.12052395346473188,0.007565457437688662,0.7823247122128608,2001-10-23,2019-07-18
PG,Procter & Gamble,Consumer Staples,Personal Products,0.2918231702994989,0.7386531638623905,4.985631322893336,3.254933126281845,44.12059583314063,43.97015251173775,0.008519317464377174,0.04637579383207734,0.7840163746778387,0.2425753038504647,0.9523821198956102,0.9097458862185174,1998-01-02,2019-07-18
PGR,Progressive Corp.,Financials,Property & Casualty Insurance,-6.209349437920619,-5.124305552293107,15.210080632262457,28.201584145339197,29.01373570345054,60.41516664185615,0.2971209836855041,0.1957934606690841,0.8863685872721351,0.951480066065261,0.5805172549334691,0.8768772119612522,1998-01-02,2019-07-18
PLD,Prologis,Real Estate,Industrial REITs,4.031723145161115,3.9246003553096376,11.416322172916216,15.337308975723051,26.532630083218358,49.03723838475811,0.413218605840071,0.35071323910732455,0.9152988690467064,0.8934726881921045,0.6358923382803878,0.8961119171541819,1998-01-02,2019-07-18
PRU,Prudential Financial,Financials,Life & Health Insurance,5.4903502765101475,5.4903502765101475,8.587910204656456,5.6776278759986365,2.3789453182799125,22.475003674441595,0.4569548918634448,0.4569548918634448,0.761112874125905,0.3079453859881208,0.011579821249695477,0.5064471503096829,2001-12-13,2019-07-18
PEG,Public Serv. Enterprise Inc.,Utilities,Electric Utilities,0.21849611693347537,-0.05891827703783381,6.678351229242718,8.635260491052122,20.085151906162867,22.501973202827696,0.0024266042058425086,0.00014591057561252896,0.8705085803123936,0.8340689066915244,0.7653088401923728,0.576400462576083,1998-01-02,2019-07-18
PSA,Public Storage,Real Estate,Specialized REITs,12.821574169306516,13.226906332830502,11.295486029386348,1.8259357497983686,15.621022682854303,50.482815738994624,0.9464621434746722,0.9432767294074731,0.8257237453866165,0.0648117344169814,0.4410046855324615,0.907176245107332,1998-01-02,2019-07-18
PHM,Pulte Homes Inc.,Consumer Discretionary,Homebuilding,-4.057893227591258,-4.366222296370992,15.68472200592208,11.806025680903476,24.049915725668257,68.37569082673944,0.15950594197649182,0.15324165488351182,0.7129673455952067,0.628590647216045,0.37670608639337266,0.8579356781929471,1998-01-02,2019-07-18
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",15.610618393850206,15.814471427293263,9.780193867242492,4.237882639383939,-34.59157870166165,-39.393877533823854,0.8967941542488836,0.8865987751986026,0.5663787483413567,0.10554572651081638,0.5203301618857867,0.3105424923012504,1998-01-02,2019-07-18
QRVO,Qorvo,Information Technology,Semiconductors,5.921590332096072,5.921590332096072,5.921590332096072,5.921590332096072,-14.536520577997457,0.40278333519707665,0.16142304096323146,0.16142304096323146,0.16142304096323146,0.16142304096323146,0.20710978650336362,6.781621898921397e-05,2015-01-02,2019-07-18
PWR,Quanta Services Inc.,Industrials,Construction & Engineering,4.507598150627112,5.353934788381598,6.447964306929221,7.5082162575862865,18.650523394291362,19.616610585433424,0.19382644880956956,0.2269221364526558,0.5789731282590039,0.2756403679546019,0.3885072009600008,0.2513739756114364,1998-02-12,2019-07-18
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,-0.04692607380003544,0.33082571216316303,2.9074204885668475,-1.5185604495840388,11.782889072240676,175.08707970277354,6.025359108741135e-05,0.0026379556894763345,0.193141154726447,0.024733169627245144,0.04619951282053614,0.6134219325431709,1998-01-02,2019-07-18
DGX,Quest Diagnostics,Health Care,Health Care Services,3.572480198292527,1.632208288934911,8.026167675209784,11.341798320798402,-11.424118662772331,51.46672286923864,0.25971693400922224,0.09465806702135371,0.7986158118658082,0.6783514134138398,0.14401199257887087,0.8524611274663946,1998-01-02,2019-07-18
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",11.231612603275188,11.546848554404509,-0.267605592871456,-5.1630386488298985,-13.792170660065285,-18.063726140495874,0.7736127148298901,0.7494927835184513,0.0007641884052935755,0.11280675010597963,0.23126136412599652,0.19875144598341565,1998-01-02,2019-07-18
RJF,Raymond James Financial Inc.,Financials,Investment Banking & Brokerage,5.507945641430068,6.011418805044277,14.934333118017884,14.429462840231944,-7.249549027525914,10.438233402839092,0.5837067527345056,0.6004821525639716,0.9232451660734936,0.6983847809663171,0.08461720116284499,0.1524574650199797,1998-01-02,2019-07-18
RTN,Raytheon Co.,Industrials,Aerospace & Defense,8.126054300399321,10.111601311716667,19.372994446495117,17.430092514810646,-11.086625217955126,3.0933768270817508,0.6751374720355634,0.8274818378032895,0.929350546058785,0.8485768428029673,0.21676373508720737,0.023151602075711097,1998-01-02,2019-07-18
O,Realty Income Corporation,Real Estate,Retail REITs,4.346508249550074,4.604435133556906,9.178733526349504,6.708375850254589,32.99992362618265,7.9928885975402375,0.5708333290187855,0.5513394038875312,0.865985304061786,0.45305575277473253,0.8431323793917631,0.14327422853618266,1998-01-02,2019-07-18
REG,Regency Centers Corporation,Real Estate,Retail REITs,5.1089446615914635,4.766549974757428,7.578204823846479,-0.16502612929685245,8.162017729699267,14.298917435514124,0.5695792581207104,0.4909806845400435,0.764781330328759,0.0006806669924027675,0.27698980568882403,0.4946321411727439,1998-01-02,2019-07-18
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,23.488212211328662,24.455552621170675,37.682533797043384,-4.565837360729708,-17.170261307647216,-59.20838536318115,0.7680600301845182,0.7456424520790916,0.7419573246389289,0.1747994941496921,0.25092669766764786,0.8510392445772504,1998-01-02,2019-07-18
RF,Regions Financial Corp.,Financials,Regional Banks,-7.169549413392873,-6.949270930502838,12.88467227102279,16.91346455763356,-26.029548507483046,-16.167141148422715,0.42247253086912673,0.3562506336802175,0.7612499261507939,0.6585717408132765,0.590896757949493,0.3173483132841699,1998-01-02,2019-07-18
RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,6.488019474811502,6.767742013563516,12.52543650852811,18.702260500552505,23.106329907967304,37.84854911424978,0.7261153112527947,0.7234099785346686,0.9042937102868103,0.9695992697383434,0.8182248425372535,0.9319557700876359,1998-07-01,2019-07-18
RMD,ResMed,Health Care,Health Care Equipment,3.397478407982568,3.664864576275706,11.61374493588001,18.92968429681885,5.346938947471513,63.3172980040017,0.3567500111182388,0.35317850365815584,0.642824871996971,0.8533639941711271,0.04936076468202788,0.657466643365364,1998-01-02,2019-07-18
RHI,Robert Half International,Industrials,Human Resource & Employment Services,3.026948767483728,4.355793120427354,10.6095215239719,4.816042973064882,-22.068459115766426,-31.00135991191937,0.25792539581141927,0.44972491720574215,0.7801766509355367,0.14894124399761866,0.4676987507355823,0.5036022591496845,1998-01-02,2019-07-18
ROK,Rockwell Automation Inc.,Industrials,Electrical Components & Equipment,8.567793871449858,10.135751836860486,14.334004500946973,13.704261600910716,-8.423635267995632,-20.62582414230485,0.6506172980647648,0.7326100073539566,0.8828317837310353,0.7136229995917021,0.13378243098472076,0.29410542900871783,1998-01-02,2019-07-18
ROL,Rollins Inc.,Industrials,Environmental & Facilities Services,3.8733926274535424,4.222218630392027,10.16073458759954,14.919270418136033,-45.503828007818726,-12.530861631845713,0.5682446971050177,0.572256366401645,0.789666015325683,0.5799611500276609,0.6557789574629702,0.14494159418634944,1998-01-02,2019-07-18
ROP,Roper Technologies,Industrials,Industrial Conglomerates,11.888916128645022,11.985746900849726,20.081721851057765,19.385888596630064,33.09792913504863,72.65329524421614,0.8942564538253654,0.8823617413726181,0.9731460054849362,0.9161383559748804,0.6016911082633761,0.8739436904151436,1998-01-02,2019-07-18
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,6.086725990387443,7.410180835235014,3.9030567069190836,5.98620909333949,8.340939658100922,25.638142571913612,0.5912157191338975,0.7016076797645863,0.24933766345658082,0.12907730651460347,0.11771682942009054,0.5681102687973247,1998-01-02,2019-07-18
RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",5.942062776918289,7.664168800191873,20.757239959496143,13.579141327484212,4.3390621253492245,6.900222676643719,0.34184342972404214,0.46209529088174117,0.8713996804445833,0.6808575234868699,0.02894362335678502,0.057120175278180474,1998-01-02,2019-07-18
CRM,Salesforce.com,Information Technology,Internet Software & Services,11.145430831917015,11.145430831917015,1.7223944704416683,24.00128920997262,11.683795693348188,-2.9911526760655005,0.5038388511531995,0.5038388511531995,0.01493424950297706,0.9054368622840235,0.20552042856523545,0.021984484938546545,2004-06-23,2019-07-18
SBAC,SBA Communications,Real Estate,Specialized REITs,19.83642351941828,19.90387338921973,21.30692416669153,14.163195010069307,54.28552867810208,83.7816406707053,0.6167929742066722,0.6165694095424855,0.9343681358364077,0.7003696899477916,0.8954711871101271,0.9568486570282642,1999-06-16,2019-07-18
SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,1.030534162083807,1.0240554140217517,-1.7419499246482006,-13.607944352799418,-44.66592774913205,-33.371881753642405,0.06256571878475192,0.05239647961053518,0.05629035793262238,0.7194941508804286,0.7463373132747346,0.5282224374700498,1998-01-02,2019-07-18
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",8.808634901709533,8.808634901709533,14.032614459414706,-1.6696233486304557,-8.110098720651692,7.691407059368771,0.4582768734105238,0.4582768734105238,0.5391284261032501,0.008806773771499188,0.059208297533350995,0.04170874298484328,2002-12-11,2019-07-18
SEE,Sealed Air,Materials,Paper Packaging,-1.5186297621682887,-1.0653727138567715,11.52973399502546,-0.6635904108616142,19.13659144806459,10.032148137156383,0.05242710149129126,0.022268245389827968,0.6691397266012512,0.007545982186282552,0.2234764146648126,0.06619693295803541,1998-01-02,2019-07-18
SRE,Sempra Energy,Utilities,Multi-Utilities,9.843268133981775,10.164816461597326,11.117481338643742,3.7405359080237677,22.27314433968224,54.2325074075376,0.9300280197701488,0.9319459523094564,0.8750227604757734,0.42699133118342725,0.6668533229651387,0.9423231645630178,1998-06-29,2019-07-18
SHW,Sherwin-Williams,Materials,Specialty Chemicals,16.268857468161624,17.78455450994112,24.252761822448043,15.42691448590987,5.022884697344687,28.305642994001445,0.9325334661119776,0.959370097699209,0.9531263325455482,0.8638875837063843,0.051621173484814875,0.6098066044224768,1998-01-02,2019-07-18
SPG,Simon Property Group Inc,Real Estate,Retail REITs,11.477792124478725,11.80458999421461,8.385243628743066,-2.513940445260243,-6.396123540057053,-23.03412976030421,0.8775318539636756,0.8633345981166889,0.6053931973706854,0.1651800634820466,0.19533315328530432,0.6485453531400107,1998-01-02,2019-07-18
SWKS,Skyworks Solutions,Information Technology,Semiconductors,8.741394481300201,10.676460578373037,24.973336007794234,5.0847209016063655,-15.526718670205009,-7.671458717651658,0.2836446016104517,0.3385980377595126,0.8277140285639908,0.13237810878878487,0.18006464097974384,0.018828785272815174,1998-01-02,2019-07-18
SLG,SL Green Realty,Real Estate,Office REITs,8.024787663726652,7.460248087109833,7.209312483680974,-5.556120225481265,-18.241012737555916,-20.323853186817374,0.5922961757722874,0.5132383181353407,0.5076421760179887,0.5861709631459145,0.6329905953623223,0.6585250164232319,1998-01-02,2019-07-18
SNA,Snap-on,Industrials,Industrial Machinery,10.08765566882175,11.478800946171642,18.37909507728652,3.252797375812766,-8.071661115447226,1.4697002034178785,0.8167392445695737,0.8729204522312538,0.8806621084508582,0.26116146805309315,0.14840311770054693,0.005009075243388561,1998-01-02,2019-07-18
SO,Southern Co.,Utilities,Electric Utilities,3.598117046092142,3.779816777238154,3.708408131673968,1.4960096985138893,27.40039258010256,40.19342836765543,0.8660160694010571,0.8638748594198672,0.6294610454586134,0.0966628873408971,0.7518554125558732,0.949491196721904,1998-01-02,2019-07-18
LUV,Southwest Airlines,Industrials,Airlines,3.7189594424622774,5.472384086455095,26.33891414793488,11.079104571781562,-14.341775268530377,-14.899264448036343,0.15138943492670232,0.2670601446033468,0.8451812109917137,0.5966983640491673,0.31957743478609046,0.2820975092985625,1998-01-02,2019-07-18
SPGI,"S&P Global, Inc.",Financials,Financial Exchanges & Data,5.484096437584363,5.484096437584363,23.709152745125838,23.695603580634007,17.462773885209117,55.591986079244606,0.28369324782940086,0.28369324782940086,0.9783702026891684,0.9151703252370745,0.24750171439223734,0.9162764439929771,2001-01-02,2019-07-18
SWK,Stanley Black & Decker,Industrials,Industrial Machinery,7.981434932551856,8.808257597492863,12.270780549152537,11.204693730475789,3.02796763414952,27.804819445627537,0.8263474290354771,0.8690217917410558,0.9158694477497373,0.6962645576083484,0.012964317715699947,0.41229419609033535,1998-01-02,2019-07-18
SBUX,Starbucks Corp.,Consumer Discretionary,Restaurants,4.046163859893337,5.324931244399789,9.685014772954869,-1.646584718426547,69.66909421241054,74.69405462480042,0.24554068520846092,0.3425122658025894,0.4865384990232859,0.02251916020130318,0.9514574200148693,0.9327627183450768,1998-01-02,2019-07-18
STT,State Street Corp.,Financials,Asset Management & Custody Banks,0.5496223781365384,1.019596321423677,8.69424717380971,2.6368152608100326,-36.09355089988677,-47.522274006589285,0.011703516047318674,0.033219085342195864,0.647551066665017,0.04669044032486658,0.7768726408801985,0.8331060531749959,1998-01-02,2019-07-18
SYK,Stryker Corp.,Health Care,Health Care Equipment,4.898247488478913,5.074810215928904,16.496936579173415,19.891379180466974,22.730583988814356,31.16874206727358,0.5096728055419891,0.47936980131838913,0.9472076300227126,0.9638640523197286,0.56347036705572,0.4968193082151785,1998-01-02,2019-07-18
STI,SunTrust Banks,Financials,Regional Banks,-2.7323683432942114,-2.466632848111039,13.41739480483879,14.634145730451365,-11.269463807796543,3.451639149785257,0.14318948828558176,0.09929754315853079,0.8707871032376029,0.7698385197221531,0.14292958974571868,0.02143275932642008,1998-01-02,2019-07-18
SIVB,SVB Financial,Financials,Regional Banks,10.422829504397635,11.242544528074138,22.83173087907022,24.60280439476492,-32.42904900734334,-21.226697652345152,0.7107408673993072,0.7319086356070232,0.9171662846339041,0.7081415992009426,0.5006272690695779,0.3379002686188388,1998-01-02,2019-07-18
SYMC,Symantec Corp.,Information Technology,Application Software,-2.8217266269940144,-3.860638685212814,4.90500807891181,0.26881226742074826,12.231347307718664,-6.642664397391885,0.18069615306981268,0.2853287865993982,0.4475999727920394,0.0005688703984487731,0.15543288071616276,0.01327772211215783,1998-01-02,2019-07-18
SYF,Synchrony Financial,Financials,Consumer Finance,2.594391343492819,2.594391343492819,2.594391343492819,2.594391343492819,19.4304780776404,46.064054899696806,0.09748304649425643,0.09748304649425643,0.09748304649425643,0.09748304649425643,0.19815249409116076,0.7732561790116809,2014-07-31,2019-07-18
SNPS,Synopsys Inc.,Information Technology,Application Software,2.3711699926977525,3.2608838156032327,18.323805821478857,25.447588223269534,46.74530231488039,107.1058830577627,0.09065916242022276,0.13900382295269076,0.9611301610710655,0.9385579001991631,0.6200857453939321,0.9079019529067799,1998-01-02,2019-07-18
SYY,Sysco Corp.,Consumer Staples,Food Distributors,2.6413086035458333,2.807524690161678,10.9215062590869,16.02636672576596,-0.6443512146898644,33.98660428638267,0.34406692827099405,0.3408366629419489,0.9207424937027044,0.9272305591723033,0.00106426049103292,0.7071242019367447,1998-01-02,2019-07-18
